sample_id,source_mission,split,label,scan_age_max,scan_age_p95,scan_gap_max,scan_valid_fraction_min,tf_map_odom_age_max,tf_map_odom_age_p95,tf_odom_base_age_max,amcl_position_step_max,tf_map_odom_position_step_max,amcl_tf_jump_product,wheel_opposite_forward_fraction,wheel_opposite_motion_fraction,right_negative_forward_fraction,left_negative_forward_fraction,right_negative_straight_fraction,left_negative_straight_fraction,left_cmd_sign_disagreement_fraction,right_cmd_sign_disagreement_fraction,wheel_velocity_difference_mean,wheel_velocity_difference_p95,wheel_velocity_difference_max,wheel_velocity_product_min,wheel_velocity_product_p05,left_wheel_abs_mean,right_wheel_abs_mean,left_cmd_vx_correlation,right_cmd_vx_correlation,linear_motion_error_p95,angular_motion_error_p95,odom_imu_yaw_error_p95,command_active_fraction,straight_forward_fraction,cmd_vx_abs_mean,cmd_wz_abs_mean,fault_start_s,fault_duration_s,localization_offset_m,modified_wheel,modified_samples
healthy_001__Healthy__046,healthy_001,train,Healthy,0.2001320389999996,0.1987062160000027,0.2013216809999995,0.8916666666666667,0.2013584240000021,0.19208663845000143,0.0332836660000026,0.2724371570507145,0.0310259651166499,0.008452625731134738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21365967843100614,0.6673945564944077,1.2220802945561902,-0.00242118745229055,-9.94093830252541e-06,4.362038694372161,4.321444592936417,0.6162911708604268,0.7168177656692049,0.023078198372993075,0.06216936496707423,0.007466320701432773,0.68,0.68,0.14207368421052627,0.021794871794871707,,,,,
healthy_001__Healthy__047,healthy_001,train,Healthy,0.2001320389999996,0.1987062160000027,0.201879796,0.8777777777777778,0.2057569300000032,0.1981234745000007,0.0332836660000026,0.2724371570507145,0.0310259651166499,0.008452625731134738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1674198405297893,5.603104090409832,6.569562376059389,-0.00242118745229055,-8.746588568442323e-06,5.508071828832077,6.4226368539341685,0.1595357820576233,0.39106682397104653,0.023135524090245788,0.0927556761687187,0.013318876148291168,0.93,0.78,0.1956842105263157,0.12467692307692299,,,,,
healthy_001__Healthy__048,healthy_001,train,Healthy,0.1792396499999995,0.17830595739999744,0.2016897370000023,0.8555555555555555,0.1755731120000021,0.1691730067500049,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004516663847518,5.584209287078812,7.441952891344951,-1.027375573829228e-05,-9.47516752656918e-06,3.958832461312698,4.626656601495637,0.47188631889300614,0.7152963165309483,0.012971635845008008,0.10822842930320814,0.009947739911760218,0.73,0.42,0.14323157894736838,0.23223589743589737,,,,,
healthy_001__Healthy__049,healthy_001,train,Healthy,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.2096844240000006,0.20136580635000198,0.033635942,0.2625406489326475,0.0864186749102557,0.022688414990838037,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.880480979607012,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,4.521054821109003,6.855366485027774,0.7577239617974416,0.4672490882940106,0.04136290623454928,0.14613855119475647,0.023127541118722613,0.93,0.54,0.19656762874929248,0.35405569341053217,,,,,
healthy_001__Healthy__050,healthy_001,train,Healthy,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.2096844240000006,0.2001609775000004,0.033635942,0.2625406489326475,0.0698504388308429,0.018338579538879695,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.4475118464692884,8.719330074811307,8.84069636940364,-18.553987950468755,-12.987365578679071,5.293354624685101,7.162327279164378,0.8070828549997138,0.42232570489912247,0.025556152103310737,0.12244153051743313,0.019013417957008644,1.0,0.68,0.1985789473684209,0.272748717948718,,,,,
healthy_001__Healthy__051,healthy_001,train,Healthy,0.0331051150000001,0.0327620629999999,0.201879796,0.8722222222222222,0.2096844240000006,0.20178114074999953,0.033635942,0.2599030821721219,0.0864186749102557,0.022460479966406075,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.8352014445275984,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,2.37235340343831,4.751592629978978,0.7890673672585549,0.6412702128562843,0.054822774764194254,0.160824572289722,0.023127541118722613,0.6,0.21,0.1877324561403508,0.5402393162393163,,,,,
healthy_001__Healthy__052,healthy_001,train,Healthy,0.1724003260000017,0.17019963595000434,0.2016897370000023,0.8555555555555555,0.1690852040000052,0.16116120645000573,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,3.028816183181026,7.879525489490718,8.672683257611936,-18.803858664682565,-15.059784558039444,4.509752232926793,5.2579106098955615,0.7459112840877958,0.8391283731706729,0.022615768504476413,0.16286218302095343,0.02071547159737717,0.99,0.42,0.148557894736842,0.350225641025641,,,,,
healthy_001__Healthy__053,healthy_001,train,Healthy,0.1811357850000021,0.17927425879999992,0.2016897370000023,0.8555555555555555,0.180901342999995,0.17192960550000572,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9686201414703561,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.8706976383058094,4.5755986080436175,0.2190814167856251,0.5636085939501949,0.0141456756087727,0.10822842930320814,0.009947739911760218,0.68,0.38,0.1399894736842105,0.22890256410256404,,,,,
healthy_001__Healthy__054,healthy_001,train,Healthy,0.1782899589999971,0.17738658570000182,0.2016897370000023,0.8555555555555555,0.1755731120000021,0.1691730067500049,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0268387827902656,5.584209287078812,7.441952891344951,-9.467632338578571e-06,-8.75671798562267e-06,4.033196045099252,4.678359045975755,0.6312077275593507,0.794177077908376,0.012971635845008008,0.10822842930320814,0.009947739911760218,0.78,0.42,0.14519999999999994,0.2345435897435897,,,,,
healthy_001__Healthy__055,healthy_001,train,Healthy,0.1733422550000014,0.1710857757000017,0.2016897370000023,0.8555555555555555,0.1690852040000052,0.16176430245000437,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,2.9670934221062164,7.879525489490718,8.672683257611936,-18.803858664682565,-15.059784558039444,4.492922040676884,5.2130180410706615,0.7346818631866386,0.8398472803317362,0.021668953277037946,0.16136365520982837,0.02071547159737717,0.97,0.42,0.14786315789473675,0.34144615384615384,,,,,
healthy_001__Healthy__056,healthy_001,train,Healthy,0.197664888000002,0.19535197905000032,0.2016897370000023,0.8722222222222222,0.1935366140000027,0.1865288303000015,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846950283842047,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.9366586401590755,4.636034625739737,0.09544307462203636,0.39739307560936465,0.02315495221947877,0.07323257507204933,0.007995067124846895,0.68,0.56,0.14253684210526313,0.1022358974358974,,,,,
healthy_001__Healthy__057,healthy_001,train,Healthy,0.1880162480000038,0.18687813430000066,0.2016897370000023,0.8694444444444445,0.1857043470000015,0.18062951790000414,0.0340767710000022,0.2724371570507145,0.0362140760754777,0.00986605993122144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4977569623079359,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.6719700472420373,4.9706063154184985,0.09501132552696298,0.4334688132003012,0.014173608349176988,0.1013831939716858,0.009226763782741888,0.68,0.45,0.1432315789473684,0.17556923076923078,,,,,
healthy_001__Healthy__058,healthy_001,train,Healthy,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.2096844240000006,0.20136580635000198,0.033635942,0.2625406489326475,0.0864186749102557,0.022688414990838037,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.880480979607012,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,4.521054821109003,6.855366485027774,0.7577239617974416,0.4672490882940106,0.04136290623454928,0.14613855119475647,0.023127541118722613,0.93,0.54,0.19656762874929248,0.35405569341053217,,,,,
healthy_001__Healthy__059,healthy_001,train,Healthy,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.2096844240000006,0.20136580635000198,0.033635942,0.2625406489326475,0.0864186749102557,0.022688414990838037,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.875020198502881,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,4.132400615510939,6.4721569872658655,0.7616283286151432,0.48522638969790777,0.04488352590840372,0.14815957417927172,0.023127541118722613,0.87,0.48,0.195617059891107,0.3775891541408784,,,,,
healthy_001__Localization_Jump__000,healthy_001,train,Localization Jump,0.1811357850000021,0.17907688840000585,0.2016897370000023,0.8555555555555555,0.180901342999995,0.17192960550000572,0.0340767710000022,1.6391674908327538,1.6325865834834592,2.6760828536158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9774535016522596,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.8645879586448224,4.560655568200727,0.27629059464349215,0.606704165860413,0.012971635845008008,0.10822842930320814,0.009947739911760218,0.69,0.39,0.14079999999999995,0.22967179487179482,9.647213095192598,,1.6391674908327538,,
healthy_001__Localization_Jump__001,healthy_001,train,Localization Jump,0.1895928849999997,0.18786636935000284,0.2016897370000023,0.8694444444444445,0.1857043470000015,0.18062951790000414,0.0340767710000022,1.1218211941639722,0.9614995980339837,1.0786306272546629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4724586834838305,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.6443375963876212,4.99124687828957,0.04723428501586209,0.46523879110333477,0.023149800634956176,0.09205247198863163,0.009224624352163252,0.68,0.45,0.14288421052631575,0.17044102564102567,10.542461727363403,,1.1218211941639722,,
healthy_001__Localization_Jump__002,healthy_001,train,Localization Jump,0.1984622410000014,0.19732296575000205,0.2016897370000023,0.8805555555555555,0.1935366140000027,0.1867527847999998,0.0332836660000026,1.3288867145747796,1.2010558945881709,1.5960672217799472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7912436636879717,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,4.001304380437088,4.58547395585842,0.11857511705670223,0.37893861363878334,0.02315495221947877,0.06229041640698364,0.007960257857142125,0.68,0.56,0.1423052631578947,0.0940307692307692,7.138817494074825,,1.3288867145747796,,
healthy_001__Localization_Jump__003,healthy_001,train,Localization Jump,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.2096844240000006,0.20169689010000072,0.033635942,1.1013156403780335,1.1037834666887754,1.2156139954550345,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.864091185226056,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,3.225383569865625,5.575706864649501,0.770993194052856,0.5445698638742382,0.05088612471425791,0.1541009926794132,0.023127541118722613,0.73,0.34,0.19236842105263152,0.44859852476290846,7.908184012222326,,1.1013156403780335,,
healthy_001__Localization_Jump__004,healthy_001,train,Localization Jump,0.1895928849999997,0.1872217036000005,0.2016897370000023,0.8694444444444445,0.1857043470000015,0.18062951790000414,0.0340767710000022,1.8353408098482273,1.9036607997369561,3.493866353865549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4726712768364931,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.640935611130469,4.987632299679755,0.05721233267562733,0.45637699797280334,0.023149800634956176,0.09205247198863163,0.009859972736164735,0.68,0.45,0.14299999999999996,0.1709538461538462,12.771205243872597,,1.8353408098482273,,
healthy_001__Localization_Jump__005,healthy_001,train,Localization Jump,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.2096844240000006,0.20090834819999992,0.033635942,0.6982947643357706,0.7095670927582174,0.4954869858180173,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.9081504861254315,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,4.9725129279361315,7.302124222071553,0.7570022945255724,0.44522051655995426,0.03725551661505265,0.14378069104615543,0.023127541118722613,1.0,0.61,0.1978605263157894,0.3326051282051283,5.318143172577884,,0.6982947643357706,,
healthy_001__Localization_Jump__006,healthy_001,train,Localization Jump,0.196934916,0.1945775203000016,0.2016897370000023,0.8722222222222222,0.1935366140000027,0.1865288303000015,0.0340767710000022,1.5120686547046598,1.527421725440025,2.309566513552769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8971461040374972,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.9282393741632022,4.644449878234403,0.09006543103170161,0.40210314537968767,0.02315495221947877,0.07323257507204933,0.007995067124846895,0.68,0.56,0.14253684210526313,0.10377435897435892,6.690889379531182,,1.5120686547046598,,
healthy_001__Localization_Jump__007,healthy_001,train,Localization Jump,0.1982192550000014,0.1964439522000032,0.2016897370000023,0.8805555555555555,0.1935366140000027,0.1865288303000015,0.0340767710000022,1.1169939365127957,1.1113698680406492,1.241393403824431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8436229215625901,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.970877191648005,4.615872390216402,0.09647063233339585,0.3963112863514049,0.02315495221947877,0.07323257507204933,0.007995067124846895,0.68,0.56,0.1423052631578947,0.09864615384615384,8.870648731528075,,1.1169939365127957,,
healthy_001__Localization_Jump__008,healthy_001,train,Localization Jump,0.2001320389999996,0.1987062160000027,0.2013216809999995,0.8916666666666667,0.2017480969999994,0.19409264300000076,0.0332836660000026,0.7536516861986203,0.7980972082766653,0.6014873067681203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172820833594413,1.2295556612414769,2.0113233282025824,-0.00242118745229055,-9.94093830252541e-06,4.769473375578267,4.83289470215778,0.5488646064995363,0.6554689742486061,0.023078198372993075,0.06216936496707423,0.008192790927547926,0.75,0.75,0.15712631578947361,0.03230769230769223,5.854094516551832,,0.7536516861986203,,
healthy_001__Localization_Jump__009,healthy_001,train,Localization Jump,0.1786099270000036,0.17743897515000592,0.2016897370000023,0.8555555555555555,0.1755731120000021,0.1691730067500049,0.0340767710000022,2.438969227148493,2.509974225865147,6.121749897820955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0245939738513434,5.584209287078812,7.441952891344951,-9.618336098390753e-06,-8.895471738823676e-06,4.0215427216486,4.669017120804782,0.6056779477246954,0.7823224339049993,0.012971635845008008,0.10822842930320814,0.009947739911760218,0.77,0.42,0.14485263157894732,0.23428717948717945,7.6945261629868185,,2.438969227148493,,
healthy_001__Localization_Jump__010,healthy_001,train,Localization Jump,0.1781590400000041,0.17559747880000207,0.2016897370000023,0.8555555555555555,0.1746627590000073,0.1671916833500045,0.0340767710000022,1.059038292453415,1.1200373637694374,1.1861624572104095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033431459941751,5.584209287078812,7.441952891344951,-9.061635561758741e-06,-8.335889605333892e-06,4.061056928016442,4.699438213000195,0.6944835783266093,0.823671954698442,0.012971635845008008,0.10822842930320814,0.009947739911760218,0.81,0.42,0.14589473684210522,0.2353128205128205,9.442246617713813,,1.059038292453415,,
healthy_001__Localization_Jump__011,healthy_001,train,Localization Jump,0.197664888000002,0.19535197905000032,0.2016897370000023,0.8722222222222222,0.1935366140000027,0.1865288303000015,0.0340767710000022,1.1257941158182918,1.1069038544163148,1.2461458460784742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846950283842047,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.9366586401590755,4.636034625739737,0.09544307462203636,0.39739307560936465,0.02315495221947877,0.07323257507204933,0.007995067124846895,0.68,0.56,0.14253684210526313,0.1022358974358974,6.993496024252888,,1.1257941158182918,,
healthy_001__Localization_Jump__012,healthy_001,train,Localization Jump,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.2096844240000006,0.20090834819999992,0.033635942,2.021868669073716,1.919524505939263,3.8810264580778,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.9008907027917137,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,5.055727656819005,7.378079167620709,0.7534378352740543,0.42617218370400956,0.025623790519604877,0.1156139152184755,0.023127541118722613,1.0,0.62,0.1989263157894736,0.32454358974359,13.632069966214104,,2.021868669073716,,
healthy_001__Localization_Jump__013,healthy_001,train,Localization Jump,0.1833656700000006,0.18197358385000495,0.2016897370000023,0.8694444444444445,0.180901342999995,0.17470827665000704,0.0340767710000022,1.8066962710785437,1.5707818356437173,2.837925685135414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8603691356015883,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.9183098092532096,4.731461784859786,0.13786844248484326,0.3051546976892124,0.0141456756087727,0.10822842930320814,0.009226763782741888,0.68,0.38,0.14334736842105258,0.21813333333333326,10.88548150115881,,1.8066962710785437,,
healthy_001__Localization_Jump__014,healthy_001,train,Localization Jump,0.1994964450000012,0.19847437395000148,0.2016203029999985,0.8944444444444445,0.1964190569999999,0.19065289999999985,0.0332836660000026,1.4981018221041476,1.3231842974445456,1.98226480698127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5803485561427434,5.064799351802419,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,4.1074725553564795,4.458548686795269,0.15698698511172096,0.37360583103409306,0.02315495221947877,0.06229041640698364,0.007466320701432773,0.68,0.61,0.14207368421052627,0.07146666666666662,5.3759528523377575,,1.4981018221041476,,
healthy_001__Localization_Jump__015,healthy_001,train,Localization Jump,0.2001320389999996,0.1987062160000027,0.201879796,0.8722222222222222,0.2096844240000006,0.20151547719999985,0.033635942,0.8577740777030345,0.9116230989977706,0.7819666629555948,0.06,0.09,0.0,0.06,0.0,0.0,0.0,0.0,2.8750024536274856,8.794405658603507,9.058848562370144,-18.553987950468755,-12.987365578679071,3.9394397118031343,6.279177146201754,0.7632784985193103,0.4957643279205033,0.04664383574533078,0.14917008567152926,0.023127541118722613,0.84,0.45,0.19502192982456135,0.3910744810744812,10.871212800961437,,0.8577740777030345,,
healthy_001__Localization_Jump__016,healthy_001,train,Localization Jump,0.187167837000004,0.1853125435000025,0.2016897370000023,0.8694444444444445,0.1841086320000009,0.17614768760000138,0.0340767710000022,1.6900126731332052,1.8091055323783514,3.057411276754808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5528425031607418,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.7300342320750235,4.933621158398796,0.12967611252869068,0.3957358634445339,0.014173608349176988,0.11492737628105162,0.009226763782741888,0.68,0.45,0.14346315789473682,0.18274871794871791,8.379367470860409,,1.6900126731332052,,
healthy_001__Localization_Jump__017,healthy_001,train,Localization Jump,0.1945380890000017,0.1933255480500017,0.2016897370000023,0.8722222222222222,0.1911595350000006,0.1834661261000006,0.0340767710000022,0.6838053998464284,0.6577738966061624,0.4497893423773201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034594274940638,5.584209287078812,7.441952891344951,-0.00242118745229055,-9.94093830252541e-06,3.8713228439021834,4.715344617129307,0.06875566670684045,0.43217648876425824,0.02315495221947877,0.09205247198863163,0.007995067124846895,0.68,0.54,0.14276842105263157,0.11838974358974358,12.87774952763214,,0.6838053998464284,,
